hist0_values,bar1_x,bar1_height,ref_line_value,ref_line_label
0.09025699912975282,,,,
0.09851435621740312,,,,
0.25594317460830474,,,,
0.11818180788846977,,,,
0.10859852659516545,,,,
0.09891373899550127,,,,
0.14312812882431203,,,,
0.16911978667579475,,,,
0.1681522906390427,,,,
0.2663190847946292,,,,
0.08599726979010613,,,,
0.4516229182482657,,,,
0.33898956675912806,,,,
0.328059778420285,,,,
0.06395427820207411,,,,
0.17153731568781683,,,,
0.29744313044084625,,,,
0.12831692602495592,,,,
0.1745492967407969,,,,
0.1609561600674454,,,,
0.1878001873704589,,,,
0.07042476204370463,,,,
0.5009013486928058,,,,
0.12584531106518826,,,,
0.12041433333471274,,,,
0.1783604865196149,,,,
0.11538175571263798,,,,
0.3059240944932595,,,,
0.19555948427342718,,,,
0.1400035271587896,,,,
0.38490890481241613,,,,
0.3160359869551166,,,,
0.17136779128594393,,,,
0.2264951721964359,,,,
0.05488279529095963,,,,
0.20788786904519796,,,,
0.10881583001148032,,,,
0.1708988710077759,,,,
0.23813130232538637,,,,
0.21771484545582842,,,,
0.13741680469923878,,,,
0.17701141592997738,,,,
0.21851579053167947,,,,
0.09474232984565112,,,,
0.13057233122900902,,,,
0.18798208406890415,,,,
0.18210111557953002,,,,
0.42109146714852086,,,,
0.1487135270657236,,,,
0.18754486802296078,,,,
0.16653242968638726,,,,
0.32073074102194066,,,,
0.06352436741073242,,,,
0.1864895566686977,,,,
0.0952388291909767,,,,
0.35681546682264165,,,,
0.0699667533899615,,,,
0.1929149724971262,,,,
0.12413751953103147,,,,
0.2707083903528572,,,,
0.35957183452914543,,,,
0.25657043879635966,,,,
0.29502016785731866,,,,
0.1438696316661523,,,,
0.14352392039400041,,,,
0.2234247723396925,,,,
0.16540993440724905,,,,
0.3270905130846402,,,,
0.26191694796435994,,,,
0.043347773520570954,,,,
0.320500116929877,,,,
0.15708109863792985,,,,
0.051947177955160795,,,,
0.26759891700508787,,,,
0.13821713446660921,,,,
0.09173203073037306,,,,
0.11459490265272687,,,,
0.06696919368521481,,,,
0.2179964848882714,,,,
0.09613229726849237,,,,
0.21916762013913105,,,,
0.17871952202366903,,,,
